Subject_ID,Slide_Image,Event,CNT,Time,TIME(2016/06/23 15:20:38.225),TIMETICK(f=2531445),FPOGX,FOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s32,fruit.bmp,1,157,2578.99,2.57899,23791549737,683.14112,422.1696,0.66713,0.5497,2.38193,0.19705,9,1,0.67811,0.59524,1,0.78223,0.53646,0,,0.31853,0.7458,18.19579,0.97038,1,0.64783,0.67678,17.3503,0.96879,1,0,0,9
s32,fruit.bmp,1,158,2595.33,2.59533,23791591108,684.14464,424.46592,0.66811,0.55269,2.38193,0.21339,9,1,0.68083,0.59156,1,0.78223,0.53646,0,,0.31938,0.74378,17.97647,0.96562,1,0.6489,0.67489,17.2533,0.96403,1,0,0,9
s32,fruit.bmp,1,159,2611.69,2.61169,23791632528,680.5504,426.33216,0.6646,0.55512,2.38193,0.22976,9,1,0.6155,0.58911,1,0.78223,0.53646,0,,0.32003,0.74251,17.67891,0.96086,1,0.64932,0.6747,17.4154,0.95927,1,0,0,9
s32,fruit.bmp,1,160,2628.23,2.62823,23791674392,677.38624,428.16,0.66151,0.5575,2.38193,0.24629,9,1,0.61509,0.59324,1,0.78223,0.53646,0,,0.31997,0.74296,18.33179,0.9561,1,0.64962,0.67416,17.21646,0.95451,1,0,0,9
s32,fruit.bmp,1,161,2644.94,2.64494,23791716693,678.88128,430.68672,0.66297,0.56079,2.38193,0.263,9,1,0.68637,0.61339,1,0.78223,0.53646,0,,0.32087,0.74258,18.2292,0.95133,1,0.65032,0.67428,17.43387,0.95451,1,0,0,9
s32,fruit.bmp,1,162,2664.33,2.66433,23791765786,677.85728,431.05536,0.66197,0.56127,2.38193,0.2824,9,1,0.64497,0.56951,1,0.78223,0.53646,0,,0.32104,0.74208,18.11794,0.95133,1,0.65079,0.67411,17.40988,0.95451,1,0,0,9
s32,fruit.bmp,1,163,2677.54,2.67754,23791799230,676.94592,431.39328,0.66108,0.56171,2.38193,0.29561,9,1,0.64497,0.56951,1,0.78223,0.53646,0,,0.32114,0.74208,18.51702,0.95133,1,0.65092,0.67399,17.49937,0.95451,1,0,0,9
s32,fruit.bmp,1,164,2694.79,2.69479,23791842899,677.23264,433.12128,0.66136,0.56396,2.38193,0.31286,9,1,0.66674,0.60675,1,0.78223,0.53646,0,,0.32196,0.73993,18.16987,0.95133,1,0.65198,0.672,17.46295,0.95451,1,0,0,9
s32,fruit.bmp,1,165,2710.43,2.71043,23791882474,676.38272,432.37632,0.66053,0.56299,2.38193,0.32849,9,1,0.64392,0.54361,1,0.78223,0.53646,0,,0.32224,0.73776,17.53592,0.95133,1,0.6521,0.67004,16.75988,0.95451,1,0,0,9
s32,fruit.bmp,1,166,2726.97,2.72697,23791924341,675.60448,431.70048,0.65977,0.56211,2.38193,0.34503,9,1,0.64392,0.54361,1,0.78223,0.53646,0,,0.32224,0.73812,18.32582,0.95133,1,0.65247,0.67048,17.71841,0.95451,1,0,0,9
s32,fruit.bmp,1,167,2743.26,2.74326,23791965599,675.59424,432.56064,0.65976,0.56323,2.38193,0.36133,9,1,0.65949,0.58796,1,0.78223,0.53646,0,,0.32225,0.73588,18.40279,0.95133,1,0.65239,0.66839,17.72666,0.95451,1,0,0,9
s32,fruit.bmp,1,168,2759.81,2.75981,23792007498,676.608,433.8048,0.66075,0.56485,2.38193,0.37788,9,1,0.68341,0.6021,1,0.78223,0.53646,0,,0.32195,0.73628,18.66662,0.95133,1,0.65192,0.66798,17.67731,0.95451,1,0,0,9
s32,fruit.bmp,1,169,2777.08,2.77708,23792051198,677.50912,435.06432,0.66163,0.56649,2.38193,0.39514,9,1,0.68276,0.60567,1,0.78223,0.53646,0,,0.32158,0.73596,18.34225,0.94721,1,0.65193,0.66799,17.67063,0.95038,1,0,0,9
s32,fruit.bmp,1,170,2797.09,2.79709,23792101850,676.41344,435.37152,0.66056,0.56689,2.38193,0.41515,9,1,0.63383,0.57713,1,0.78223,0.53646,0,,0.32087,0.73593,18.53242,0.94308,1,0.65103,0.66746,17.64832,0.94625,1,0,0,9
s32,fruit.bmp,1,171,2809.01,2.80901,23792132038,676.87424,435.75552,0.66101,0.56739,2.38193,0.42708,9,1,0.67288,0.58015,1,0.78223,0.53646,0,,0.32048,0.73542,18.4277,0.93895,1,0.65085,0.66706,17.73387,0.94213,1,0,0,9
s32,fruit.bmp,1,172,2825.21,2.82521,23792173053,677.31456,436.10112,0.66144,0.56784,2.38193,0.44328,9,1,0.67288,0.58015,1,0.78223,0.53646,0,,0.32038,0.73549,18.52645,0.93895,1,0.65078,0.66678,17.85905,0.94213,1,0,0,9
s32,fruit.bmp,1,173,2843.06,2.84306,23792218230,678.00064,436.28544,0.66211,0.56808,2.38193,0.46112,9,1,0.68089,0.57468,1,0.78223,0.53646,0,,0.3201,0.73362,18.64801,0.93895,1,0.65027,0.66464,17.73849,0.94213,1,0,0,9
s32,fruit.bmp,1,174,2858.16,2.85816,23792256445,677.40672,436.4544,0.66153,0.5683,2.38193,0.47622,9,1,0.64475,0.57481,1,0.78223,0.53646,0,,0.31968,0.73371,18.4596,0.93895,1,0.64998,0.66447,17.63214,0.94213,1,0,0,9
s32,fruit.bmp,1,175,2874.32,2.87432,23792297360,676.82304,436.66944,0.66096,0.56858,2.38193,0.49239,9,1,0.64399,0.57683,1,0.78223,0.53646,0,,0.31968,0.73371,18.4596,0.93895,1,0.64972,0.66471,17.99813,0.93779,1,0,0,9
s32,fruit.bmp,1,176,2893.74,2.89374,23792346533,676.352,437.43744,0.6605,0.56958,2.38193,0.51181,9,1,0.64621,0.60066,1,0.78223,0.53646,0,,0.31843,0.73622,18.94712,0.93461,1,0.64868,0.66667,17.81269,0.93758,1,0,0,9
s32,fruit.bmp,1,177,2907.53,2.90753,23792381421,672.53248,440.20224,0.65677,0.57318,2.38193,0.52559,9,1,0.53727,0.68829,1,0.78223,0.53646,0,,0.31631,0.73987,18.52985,0.9344,1,0.64573,0.67035,18.32373,0.93737,1,0,0,9
s32,fruit.bmp,1,184,3022.38,3.02238,23792672177,550.90176,569.8944,0.53799,0.74205,2.97316,0.04923,10,1,0.56346,0.73032,1,0.78223,0.53646,0,,0.31376,0.74256,18.283,0.93461,1,0.64391,0.67197,18.51054,0.93779,1,0,0,9
s32,fruit.bmp,1,185,3038.85,3.03885,23792713854,551.168,566.10816,0.53825,0.73712,2.97316,0.06569,10,1,0.53929,0.71738,1,0.78223,0.53646,0,,0.31232,0.74333,17.27779,0.93895,1,0.6428,0.67302,18.89371,0.94213,1,0,0,9
s32,fruit.bmp,1,186,3055.36,3.05536,23792755655,552.26368,567.64416,0.53932,0.73912,2.97316,0.0822,10,1,0.54471,0.74911,1,0.78223,0.53646,0,,0.31201,0.74259,17.19091,0.93895,1,0.64222,0.67244,18.98292,0.94213,1,0,0,9
s32,fruit.bmp,1,187,3071.7,3.0717,23792797028,553.05216,568.7424,0.54009,0.74055,2.97316,0.09855,10,1,0.54471,0.74911,1,0.78223,0.53646,0,,0.31237,0.74274,18.27821,0.93895,1,0.64218,0.67217,19.02268,0.94213,1,0,0,9
s32,fruit.bmp,1,188,3088.07,3.08807,23792838467,551.91552,565.0176,0.53898,0.7357,2.97316,0.11492,10,1,0.53115,0.70179,1,0.78223,0.53646,0,,0.31101,0.74055,17.37773,0.93895,1,0.64154,0.6691,18.47699,0.94625,1,0,0,9
s32,fruit.bmp,1,189,3105.25,3.10525,23792881961,551.91552,569.46432,0.53898,0.74149,2.97316,0.1321,10,1,0.53904,0.78776,1,0.78223,0.53646,0,,0.31059,0.73985,17.71561,0.94308,1,0.64096,0.66799,18.58872,0.95038,1,0,0,9
s32,fruit.bmp,1,190,3123.06,3.12306,23792927042,551.92576,572.55936,0.53899,0.74552,2.97316,0.14991,10,1,0.53909,0.78181,1,0.78223,0.53646,0,,0.31077,0.74005,18.29413,0.95197,1,0.64072,0.66807,18.95667,0.95927,1,0,0,9
s32,fruit.bmp,1,191,3137.38,3.13738,23792963292,551.90528,572.80512,0.53897,0.74584,2.97316,0.16423,10,1,0.53878,0.74909,1,0.78223,0.53646,0,,0.30948,0.74014,18.16264,0.96086,1,0.63916,0.66786,19.09199,0.96403,1,0,0,9
s32,fruit.bmp,1,192,3156.36,3.15636,23793011344,550.12352,580.40832,0.53723,0.75574,2.97316,0.18321,10,1,0.51808,0.86465,1,0.78223,0.53646,0,,0.30883,0.74344,18.00473,0.96562,1,0.6378,0.67104,18.75781,0.96879,1,0,0,9
s32,fruit.bmp,1,193,3172.55,3.17255,23793052317,548.608,586.68288,0.53575,0.76391,2.97316,0.19939,10,1,0.51799,0.8619,1,0.78223,0.53646,0,,0.30836,0.74403,17.3619,0.97038,1,0.63778,0.67177,18.50798,0.97356,1,0,0,9
s32,fruit.bmp,1,194,3188.49,3.18849,23793092665,546.72384,628.50048,0.53391,0.81836,2.97316,0.21534,10,1,0.50993,1.52616,1,0.78223,0.53646,0,,0.30846,0.76004,18.71633,0.97514,1,0.63398,0.68782,19.18796,0.97832,1,0,0,9
s32,fruit.bmp,1,201,3301.86,3.30186,23793379665,481.86368,1507.56864,0.47057,1.96298,3.25215,0.04971,11,1,0.44283,1.98735,1,0.78223,0.53646,0,,0.30256,0.77534,17.81865,0.92897,1,0.62759,0.69921,19.0898,0.92304,1,0,0,9
s32,fruit.bmp,1,202,3317.81,3.31781,23793420028,476.42624,1510.6944,0.46526,1.96705,3.25215,0.06565,11,1,0.44401,1.98331,1,0.78223,0.53646,0,,0.30265,0.77541,18.42946,0.91987,1,0.62773,0.69932,18.54286,0.91828,1,0,0,9
s32,fruit.bmp,1,203,3335.82,3.33582,23793465632,475.8528,1506.8544,0.4647,1.96205,3.25215,0.08367,11,1,0.46192,1.93707,1,0.78223,0.53646,0,,0.30225,0.77475,17.81651,0.9151,1,0.62801,0.6977,18.62529,0.91828,1,0,0,9
s32,fruit.bmp,1,204,3351.08,3.35108,23793504251,477.21472,1502.2848,0.46603,1.9561,3.25215,0.09892,11,1,0.47401,1.92042,1,0.78223,0.53646,0,,0.30252,0.77341,17.88824,0.9151,1,0.62865,0.69678,17.73355,0.91828,1,0,0,9
s32,fruit.bmp,1,205,3368.96,3.36896,23793549504,478.23872,1498.85952,0.46703,1.95164,3.25215,0.1168,11,1,0.47401,1.92042,1,0.78223,0.53646,0,,0.30239,0.77359,17.66434,0.9151,1,0.62857,0.69628,18.35653,0.91828,1,0,0,9
s32,fruit.bmp,1,206,3383.81,3.38381,23793587122,479.82592,1496.064,0.46858,1.948,3.25215,0.13166,11,1,0.48104,1.91886,1,0.78223,0.53646,0,,0.30408,0.77013,17.77626,0.9151,1,0.63092,0.69332,17.64257,0.92602,1,0,0,9
s32,fruit.bmp,1,207,3400.32,3.40032,23793628901,483.71712,1493.67552,0.47238,1.94489,3.25215,0.14817,11,1,0.50655,1.91692,1,0.78223,0.53646,0,,0.30586,0.76817,17.82421,0.92718,1,0.63287,0.69219,18.24376,0.93809,1,0,0,9
s32,fruit.bmp,1,208,3422.26,3.42226,23793684433,486.85056,1492.15488,0.47544,1.94291,3.25215,0.1701,11,1,0.50605,1.92306,1,0.78223,0.53646,0,,0.30574,0.7685,17.64378,0.93926,1,0.63292,0.69173,18.42598,0.95017,1,0,0,9
s32,fruit.bmp,1,209,3432.98,3.43298,23793711578,499.95776,1492.96128,0.48824,1.94396,3.25215,0.18082,11,1,0.62902,1.95549,1,0.78223,0.53646,0,,0.31316,0.76368,18.03029,0.95133,1,0.64104,0.68925,17.58405,0.95451,1,0,0,9
s32,fruit.bmp,1,210,3454.15,3.45415,23793765182,508.16,1491.84768,0.49625,1.94251,3.25215,0.202,11,1,0.59243,1.92511,1,0.78223,0.53646,0,,0.31562,0.76358,17.7523,0.95133,1,0.64365,0.68992,18.03231,0.95451,1,0,0,9
s32,fruit.bmp,1,211,3466.13,3.46613,23793795491,515.19488,1490.88768,0.50312,1.94126,3.25215,0.21397,11,1,0.59243,1.92511,1,0.78223,0.53646,0,,0.31517,0.76394,17.6967,0.95133,1,0.6441,0.68983,18.19118,0.95451,1,0,0,9
s32,fruit.bmp,1,212,3482.32,3.48232,23793836484,522.55744,1492.75392,0.51031,1.94369,3.25215,0.23017,11,1,0.61093,1.97761,1,0.78223,0.53646,0,,0.31943,0.76476,17.77005,0.95133,1,0.649,0.693,17.46841,0.95451,1,0,0,9
s32,fruit.bmp,1,213,3502.63,3.50263,23793887901,528.5376,1493.15328,0.51615,1.94421,3.25215,0.25048,11,1,0.60377,1.95208,1,0.78223,0.53646,0,,0.32094,0.76598,16.98984,0.95133,1,0.65064,0.69451,17.51674,0.95451,1,0,0,9
s32,fruit.bmp,1,217,3565.33,3.56533,23794046617,608.8192,1474.75968,0.59455,1.92026,3.51534,0.04999,12,1,0.6169,1.91523,1,0.78223,0.53646,0,,0.32131,0.76854,17.36213,0.95133,1,0.65188,0.69841,17.07466,0.95451,1,0,0,9
s32,fruit.bmp,1,218,3581,3.581,23794086285,607.4368,1476.99456,0.5932,1.92317,3.51534,0.06566,12,1,0.58778,1.93482,1,0.78223,0.53646,0,,0.31889,0.77199,16.69164,0.95133,1,0.6496,0.70161,16.65093,0.95451,1,0,0,9
s32,fruit.bmp,1,219,3597.54,3.59754,23794128162,612.9152,1482.80832,0.59855,1.93074,3.51534,0.08221,12,1,0.62533,1.96856,1,0.78223,0.53646,0,,0.31763,0.77426,16.34616,0.95133,1,0.6478,0.70349,16.49401,0.95451,1,0,0,9
s32,fruit.bmp,1,220,3613.83,3.61383,23794169384,616.83712,1486.95552,0.60238,1.93614,3.51534,0.09849,12,1,0.62533,1.96856,1,0.78223,0.53646,0,,0.31735,0.7738,16.98973,0.95133,1,0.64772,0.70323,16.8455,0.95451,1,0,0,9
s32,fruit.bmp,1,221,3630.39,3.63039,23794211298,632.89344,1494.77376,0.61806,1.94632,3.51534,0.11505,12,1,0.72781,2.01753,1,0.78223,0.53646,0,,0.31722,0.77929,16.15894,0.95133,1,0.64637,0.70776,16.40204,0.95451,1,0,0,9
s32,fruit.bmp,1,222,3653.21,3.65321,23794269064,644.97664,1500.69504,0.62986,1.95403,3.51534,0.13787,12,1,0.72427,2.01577,1,0.78223,0.53646,0,,0.31555,0.78055,16.23488,0.95133,1,0.64409,0.71,16.03411,0.95451,1,0,0,9
s32,fruit.bmp,1,223,3663.42,3.66342,23794294938,654.6432,1505.44128,0.6393,1.96021,3.51534,0.14809,12,1,0.72427,2.01577,1,0.78223,0.53646,0,,0.31576,0.78032,16.38546,0.95133,1,0.64424,0.70888,16.38757,0.95451,1,0,0,9
s32,fruit.bmp,1,224,3679.48,3.67948,23794335579,663.0912,1506.90816,0.64755,1.96212,3.51534,0.16414,12,1,0.73011,1.98126,1,0.78223,0.53646,0,,0.31207,0.78406,15.50623,0.95133,1,0.64051,0.71102,16.22249,0.95451,1,0,0,9
s32,fruit.bmp,1,225,3695.87,3.69587,23794377066,670.3104,1512.33792,0.6546,1.96919,3.51534,0.18053,12,1,0.73207,2.04698,1,0.78223,0.53646,0,,0.31048,0.7847,15.98813,0.95133,1,0.6388,0.71169,16.09916,0.95451,1,0,0,9
s32,fruit.bmp,1,226,3712.58,3.71258,23794419380,676.41344,1516.93824,0.66056,1.97518,3.51534,0.19725,12,1,0.73207,2.04698,1,0.78223,0.53646,0,,0.31082,0.78461,16.19649,0.95133,1,0.63852,0.71168,16.33312,0.95451,1,0,0,9
s32,fruit.bmp,1,227,3729.24,3.72924,23794461533,681.3696,1520.12544,0.6654,1.97933,3.51534,0.2139,12,1,0.72843,2.03337,1,0.78223,0.53646,0,,0.308,0.78645,15.42661,0.95133,1,0.63582,0.71258,15.88669,0.95451,1,0,0,9
s32,fruit.bmp,1,231,3794.23,3.79423,23794626063,733.37856,1527.50592,0.71619,1.98894,3.74546,0.04877,13,1,0.7305,1.99766,1,0.78223,0.53646,0,,0.30582,0.78424,15.98884,0.95133,1,0.63303,0.71135,15.49549,0.95451,1,0,0,9
s32,fruit.bmp,1,232,3811.13,3.81113,23794668845,736.3072,1528.84992,0.71905,1.99069,3.74546,0.06567,13,1,0.7305,1.99766,1,0.78223,0.53646,0,,0.30608,0.78455,15.69631,0.95133,1,0.63283,0.71119,15.7189,0.95451,1,0,0,9
s32,fruit.bmp,1,233,3827.84,3.82784,23794711150,736.28672,1530.05568,0.71903,1.99226,3.74546,0.08238,13,1,0.71893,2.00016,1,0.78223,0.53646,0,,0.30552,0.78359,15.56411,0.95133,1,0.6324,0.71018,15.90317,0.95451,1,0,0,9
s32,fruit.bmp,1,234,3843.91,3.84391,23794751827,737.76128,1528.25088,0.72047,1.98991,3.74546,0.09845,13,1,0.72908,1.97575,1,0.78223,0.53646,0,,0.30508,0.78317,15.9901,0.95133,1,0.63169,0.70981,15.92201,0.95451,1,0,0,9
s32,fruit.bmp,1,235,3860,3.86,23794792546,738.85696,1526.89152,0.72154,1.98814,3.74546,0.11454,13,1,0.72908,1.97575,1,0.78223,0.53646,0,,0.30507,0.78339,15.58907,0.95133,1,0.63154,0.7096,15.94428,0.95451,1,0,0,9
s32,fruit.bmp,1,236,3876.53,3.87653,23794834392,718.4896,1518.61248,0.70165,1.97736,3.74546,0.13107,13,1,0.54253,1.89114,1,0.78223,0.53646,0,,0.29969,0.78252,15.90018,0.95133,1,0.62667,0.70866,15.53182,0.95451,1,0,0,9
s32,fruit.bmp,1,237,3892.85,3.89285,23794875711,699.56608,1513.83552,0.68317,1.97114,3.74546,0.14739,13,1,0.51682,1.91518,1,0.78223,0.53646,0,,0.29946,0.78254,16.13225,0.95133,1,0.62655,0.70852,15.42681,0.95451,1,0,0,9
s32,fruit.bmp,1,238,3909.67,3.90967,23794918294,684.0832,1509.9264,0.66805,1.96605,3.74546,0.16421,13,1,0.51682,1.91518,1,0.78223,0.53646,0,,0.29937,0.78269,15.93786,0.95133,1,0.62602,0.70864,15.84918,0.95451,1,0,0,9
s32,fruit.bmp,1,239,3926.06,3.92606,23794959793,671.70304,1507.86048,0.65596,1.96336,3.74546,0.1806,13,1,0.52303,1.93371,1,0.78223,0.53646,0,,0.29838,0.78373,15.79054,0.95133,1,0.6254,0.70944,15.4698,0.95451,1,0,0,9
s32,fruit.bmp,1,240,3942.52,3.94252,23795001449,659.72224,1503.52896,0.64426,1.95772,3.74546,0.19706,13,1,0.50377,1.8901,1,0.78223,0.53646,0,,0.29782,0.78419,16.13578,0.95133,1,0.62506,0.70949,15.71078,0.95451,1,0,0,9
s32,fruit.bmp,1,241,3958.61,3.95861,23795042187,649.44128,1499.81952,0.63422,1.95289,3.74546,0.21315,13,1,0.50377,1.8901,1,0.78223,0.53646,0,,0.29792,0.78412,16.19078,0.95133,1,0.62481,0.70963,15.67227,0.95451,1,0,0,9
s32,fruit.bmp,1,242,3977.5,3.9775,23795090002,639.90784,1498.01472,0.62491,1.95054,3.74546,0.23204,13,1,0.49462,1.91766,1,0.78223,0.53646,0,,0.29691,0.78585,15.79702,0.95133,1,0.62396,0.71124,15.77387,0.95451,1,0,0,9
s32,fruit.bmp,1,246,4041.18,4.04118,23795251208,560.06656,1483.25376,0.54694,1.93132,3.99182,0.04937,14,1,0.51951,1.93903,1,0.78223,0.53646,0,,0.29393,0.7871,16.00857,0.95133,1,0.62081,0.71128,15.7687,0.95451,1,0,0,9
s32,fruit.bmp,1,247,4068.32,4.06832,23795319902,554.4448,1484.43648,0.54145,1.93286,3.99182,0.0765,14,1,0.51951,1.93903,1,0.78223,0.53646,0,,0.29389,0.78711,16.14342,0.95133,1,0.62045,0.71099,16.45857,0.95451,1,0,0,9
s32,fruit.bmp,1,248,4073.95,4.07395,23795334173,557.70112,1481.42592,0.54463,1.92894,3.99182,0.08214,14,1,0.56054,1.90932,1,0.78223,0.53646,0,,0.29191,0.78807,15.96877,0.95133,1,0.61866,0.71124,15.80849,0.95451,1,0,0,9
s32,fruit.bmp,1,249,4094.05,4.09405,23795385048,553.984,1480.64256,0.541,1.92792,3.99182,0.10223,14,1,0.51918,1.9218,1,0.78223,0.53646,0,,0.29085,0.78901,16.31405,0.95133,1,0.61783,0.71142,15.85354,0.95451,1,0,0,9
s32,fruit.bmp,1,250,4110.99,4.11099,23795427927,551.18848,1480.0512,0.53827,1.92715,3.99182,0.11917,14,1,0.51918,1.9218,1,0.78223,0.53646,0,,0.29106,0.78888,16.49858,0.95133,1,0.6176,0.71094,15.66155,0.95451,1,0,0,9
s32,fruit.bmp,1,251,4123.17,4.12317,23795458760,552.40704,1479.4752,0.53946,1.9264,3.99182,0.13136,14,1,0.54895,1.92035,1,0.78223,0.53646,0,,0.28929,0.78906,16.07228,0.95133,1,0.61571,0.71096,16.29129,0.95451,1,0,0,9
s32,fruit.bmp,1,252,4139.58,4.13958,23795500282,549.15072,1480.28928,0.53628,1.92746,3.99182,0.14776,14,1,0.5077,1.93699,1,0.78223,0.53646,0,,0.28876,0.78877,16.24723,0.95133,1,0.61531,0.7103,15.8502,0.95451,1,0,0,9
s32,fruit.bmp,1,253,4156.09,4.15609,23795542076,546.48832,1480.94976,0.53368,1.92832,3.99182,0.16427,14,1,0.5077,1.93699,1,0.78223,0.53646,0,,0.28867,0.78892,16.01133,0.95133,1,0.61505,0.7101,16.35624,0.95451,1,0,0,9
s32,fruit.bmp,1,254,4172.26,4.17226,23795583034,547.75808,1480.45824,0.53492,1.92768,3.99182,0.18045,14,1,0.54854,1.92054,1,0.78223,0.53646,0,,0.28803,0.7891,16.08037,0.95133,1,0.61439,0.70959,15.96027,0.95451,1,0,0,9
s32,fruit.bmp,1,255,4188.56,4.18856,23795624290,548.8128,1481.1648,0.53595,1.9286,3.99182,0.19674,14,1,0.54833,1.93964,1,0.78223,0.53646,0,,0.28802,0.78944,16.03202,0.95133,1,0.61431,0.70958,16.09871,0.95451,1,0,0,9
s32,fruit.bmp,1,256,4205.29,4.20529,23795666631,549.72416,1481.77152,0.53684,1.92939,3.99182,0.21347,14,1,0.54833,1.93964,1,0.78223,0.53646,0,,0.28796,0.78949,16.11794,0.95133,1,0.6144,0.7098,15.9821,0.95451,1,0,0,9
s32,fruit.bmp,1,257,4221.8,4.2218,23795708435,547.01056,1482.0864,0.53419,1.9298,3.99182,0.22998,14,1,0.49717,1.93553,1,0.78223,0.53646,0,,0.28852,0.79024,16.0751,0.95133,1,0.61473,0.71059,16.2599,0.95451,1,0,0,9
s32,fruit.bmp,1,258,4238.14,4.23814,23795749787,547.47136,1482.68544,0.53464,1.93058,3.99182,0.24632,14,1,0.54127,1.94229,1,0.78223,0.53646,0,,0.28928,0.79034,15.86588,0.95133,1,0.61547,0.71065,16.37962,0.95451,1,0,0,9
s32,fruit.bmp,1,259,4254.64,4.25464,23795791569,547.87072,1483.20768,0.53503,1.93126,3.99182,0.26283,14,1,0.54127,1.94229,1,0.78223,0.53646,0,,0.28925,0.79016,15.96877,0.95133,1,0.61569,0.71094,16.37259,0.95451,1,0,0,9
s32,fruit.bmp,1,260,4271,4.271,23795832990,548.57728,1481.33376,0.53572,1.92882,3.99182,0.27919,14,1,0.54752,1.88724,1,0.78223,0.53646,0,,0.29187,0.78697,15.90503,0.95133,1,0.61784,0.70871,15.76266,0.95451,1,0,0,9
s32,fruit.bmp,1,261,4287.56,4.28756,23795874895,548.57728,1481.33376,0.53572,1.92882,3.99182,0.29574,14,1,0.54752,1.88724,0,0.78223,0.53646,0,,0.29187,0.78697,15.90503,0.95133,0,0.61784,0.70871,15.76266,0.95451,0,0,0,9
s32,fruit.bmp,1,262,4308.82,4.30882,23795928726,548.57728,1481.33376,0.53572,1.92882,3.99182,0.31701,14,1,0.54752,1.88724,0,0.78223,0.53646,0,,0.29187,0.78697,15.90503,0.95133,0,0.61784,0.70871,15.76266,0.95451,0,0,0,9
s32,fruit.bmp,1,263,4320.51,4.32051,23795958300,548.57728,1481.33376,0.53572,1.92882,3.99182,0.32869,14,1,0.54752,1.88724,0,0.78223,0.53646,0,,0.29187,0.78697,15.90503,0.95133,0,0.61784,0.70871,15.76266,0.95451,0,1727,0,9
s32,fruit.bmp,1,285,4681.96,4.68196,23796873297,658.98496,425.21856,0.64354,0.55367,4.63745,0.04451,15,1,0.63821,0.57317,1,0.76074,0.51693,0,,0.27101,0.7428,16.35914,0.95133,1,0.5968,0.65798,15.54421,0.95451,1,0,0,10
s32,fruit.bmp,1,286,4697.78,4.69778,23796913349,658.176,427.19232,0.64275,0.55624,4.63745,0.06033,15,1,0.63959,0.56654,1,0.76074,0.51693,0,,0.27055,0.74301,16.5028,0.9561,1,0.59744,0.65859,16.13527,0.96428,1,0,0,10
s32,fruit.bmp,1,287,4714.2,4.7142,23796954921,665.73312,420.35712,0.65013,0.54734,4.63745,0.07676,15,1,0.68706,0.50281,1,0.76074,0.51693,0,,0.27379,0.74248,16.83206,0.96586,1,0.60024,0.65888,16.94388,0.97404,1,0,0,10
s32,fruit.bmp,1,288,4732,4.732,23796999981,668.25216,416.5632,0.65259,0.5424,4.63745,0.09455,15,1,0.66735,0.51279,1,0.76074,0.51693,0,,0.27605,0.74263,17.0364,0.97563,1,0.60239,0.65934,16.89946,0.98381,1,0,0,10
s32,fruit.bmp,1,289,4747.44,4.74744,23797039049,669.94176,414.08256,0.65424,0.53917,4.63745,0.10999,15,1,0.66574,0.51656,1,0.76074,0.51693,0,,0.27594,0.74252,17.00802,0.97651,1,0.6029,0.65855,15.94869,0.97535,1,0,0,10
s32,fruit.bmp,1,290,4763.71,4.76371,23797080239,672.75776,412.71552,0.65699,0.53739,4.63745,0.12626,15,1,0.67903,0.52315,1,0.76074,0.51693,0,,0.28215,0.74238,17.27786,0.96805,1,0.60877,0.66116,16.90478,0.96688,1,0,0,10
s32,fruit.bmp,1,291,4780.3,4.7803,23797122254,675.69664,410.64192,0.65986,0.53469,4.63745,0.14286,15,1,0.68566,0.51038,1,0.76074,0.51693,0,,0.28552,0.74179,17.54406,0.95958,1,0.61284,0.66139,16.5264,0.95842,1,0,0,10
s32,fruit.bmp,1,292,4796.74,4.79674,23797163862,677.96992,409.51296,0.66208,0.53322,4.63745,0.15929,15,1,0.68431,0.51848,1,0.76074,0.51693,0,,0.2854,0.74131,17.22223,0.95111,1,0.61297,0.66083,16.34002,0.94995,1,0,0,10
s32,fruit.bmp,1,293,4813.03,4.81303,23797205103,677.45792,410.38848,0.66158,0.53436,4.63745,0.17558,15,1,0.65603,0.54699,1,0.76074,0.51693,0,,0.2928,0.738,17.4045,0.94265,1,0.62015,0.66212,17.15091,0.93672,1,0,0,10
s32,fruit.bmp,1,294,4829.6,4.8296,23797247037,678.07232,411.98592,0.66218,0.53644,4.63745,0.19215,15,1,0.66944,0.56141,1,0.76074,0.51693,0,,0.29594,0.73572,17.04952,0.92441,1,0.62352,0.66205,16.51994,0.91849,1,0,0,10
s32,fruit.bmp,1,295,4845.56,4.84556,23797287459,678.51264,413.97504,0.66261,0.53903,4.63745,0.20812,15,1,0.66821,0.57258,1,0.76074,0.51693,0,,0.29572,0.73547,17.29644,0.91031,1,0.62398,0.66158,16.4032,0.90872,1,0,0,10
s32,fruit.bmp,1,296,4862.46,4.86246,23797330235,678.90176,415.21152,0.66299,0.54064,4.63745,0.22501,15,1,0.66825,0.5632,1,0.76074,0.51693,0,,0.29995,0.73162,17.25847,0.90054,1,0.62767,0.66199,17.24897,0.90784,1,0,0,10
s32,fruit.bmp,1,297,4879.04,4.87904,23797372212,676.72064,415.7568,0.66086,0.54135,4.63745,0.2416,15,1,0.62896,0.55197,1,0.76074,0.51693,0,,0.30053,0.72962,16.87037,0.90901,1,0.62851,0.66151,17.10128,0.91631,1,0,0,10
