Subject_ID,Slide_Image,Event,CNT,Time,Time,TIME(2016/06/16 11:19:15.470),TIMETICK(f=2531396),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s14,fruit.bmp,1,131,2151.79,2151.79,2.15179,20037967366,630.35392,146.62656,0.61558,0.19092,2.10292,0.04887,6,1,0.62368,0.17802,1,0.13184,0.43099,0,,0.23444,0.44689,16.68573,1.00537,1,0.58986,0.44476,16.54082,1.00273,1,0,0,18
s14,fruit.bmp,1,132,2168.91,2168.91,2.16891,20038010699,633.89696,136.9344,0.61904,0.1783,2.10292,0.06599,6,1,0.63286,0.12781,1,0.13184,0.43099,0,,0.23471,0.44657,16.6012,1.00537,1,0.59002,0.44472,16.44416,1.00273,1,0,0,18
s14,fruit.bmp,1,133,2184.62,2184.62,2.18462,20038050477,636.17024,131.19744,0.62126,0.17083,2.10292,0.0817,6,1,0.63239,0.13346,1,0.13184,0.43099,0,,0.23496,0.44638,16.95708,1.00082,1,0.5901,0.44474,16.36577,0.99818,1,0,0,18
s14,fruit.bmp,1,134,2201.62,2201.62,2.20162,20038093523,636.79488,133.26336,0.62187,0.17352,2.10292,0.0987,6,1,0.62549,0.1897,1,0.13184,0.43099,0,,0.23509,0.4464,16.72567,0.99627,1,0.59022,0.44437,17.1607,0.99363,1,0,0,18
s14,fruit.bmp,1,135,2217.78,2217.78,2.21778,20038134425,634.85952,134.14656,0.61998,0.17467,2.10292,0.11486,6,1,0.60673,0.1827,1,0.13184,0.43099,0,,0.23527,0.4457,16.29,0.99172,1,0.59031,0.44439,17.07339,0.98908,1,0,0,18
s14,fruit.bmp,1,136,2234.37,2234.37,2.23437,20038176410,633.344,134.83008,0.6185,0.17556,2.10292,0.13145,6,1,0.60673,0.1827,1,0.13184,0.43099,0,,0.23527,0.44574,16.34263,0.99172,1,0.59088,0.44481,16.81823,0.98908,1,0,0,18
s14,fruit.bmp,1,137,2250.78,2250.78,2.25078,20038217957,631.43936,134.17728,0.61664,0.17471,2.10292,0.14786,6,1,0.59989,0.16704,1,0.13184,0.43099,0,,0.23549,0.44576,16.32548,0.99172,1,0.59097,0.4447,16.58473,0.98908,1,0,0,18
s14,fruit.bmp,1,138,2266.78,2266.78,2.26678,20038258470,632.02304,132.20352,0.61721,0.17214,2.10292,0.16386,6,1,0.62284,0.14643,1,0.13184,0.43099,0,,0.23566,0.44551,16.54346,0.99172,1,0.59102,0.4445,16.40506,0.98908,1,0,0,18
s14,fruit.bmp,1,139,2283.51,2283.51,2.28351,20038300794,632.50432,130.56,0.61768,0.17,2.10292,0.18059,6,1,0.62284,0.14643,1,0.13184,0.43099,0,,0.23568,0.44531,16.49819,0.99172,1,0.59114,0.44451,16.84163,0.98908,1,0,0,18
s14,fruit.bmp,1,140,2299.58,2299.58,2.29958,20038341489,633.344,128.55552,0.6185,0.16739,2.10292,0.19666,6,1,0.62833,0.13611,1,0.13184,0.43099,0,,0.23586,0.44544,16.63345,0.99172,1,0.5912,0.44419,16.17167,0.99363,1,0,0,18
s14,fruit.bmp,1,141,2316.25,2316.25,2.31625,20038383670,634.80832,127.87968,0.61993,0.16651,2.10292,0.21333,6,1,0.63863,0.15511,1,0.13184,0.43099,0,,0.2358,0.44501,16.67502,0.99627,1,0.59119,0.44401,16.162,0.99818,1,0,0,18
s14,fruit.bmp,1,142,2332.9,2332.9,2.3329,20038425830,636.1088,127.15776,0.6212,0.16557,2.10292,0.22998,6,1,0.63887,0.15238,1,0.13184,0.43099,0,,0.23585,0.44489,16.82673,1.00082,1,0.59147,0.44374,16.05541,0.99835,1,0,0,18
s14,fruit.bmp,1,143,2349.47,2349.47,2.34947,20038467776,637.53216,130.4448,0.62259,0.16985,2.10292,0.24655,6,1,0.64345,0.23405,1,0.13184,0.43099,0,,0.23712,0.44679,17.5122,1.001,1,0.59213,0.44467,16.68675,0.99398,1,0,0,18
s14,fruit.bmp,1,144,2372.83,2372.83,2.37283,20038526917,639.97952,135.11424,0.62498,0.17593,2.10292,0.26991,6,1,0.66327,0.27317,1,0.13184,0.43099,0,,0.23777,0.44739,17.45395,0.99663,1,0.59256,0.44554,16.18427,0.98961,1,0,0,18
s14,fruit.bmp,1,145,2381.9,2381.9,2.3819,20038549870,642.1504,139.36896,0.6271,0.18147,2.10292,0.27898,6,1,0.66317,0.27567,1,0.13184,0.43099,0,,0.238,0.44793,17.35971,0.99225,1,0.5929,0.44619,16.21889,0.98961,1,0,0,18
s14,fruit.bmp,1,146,2398.56,2398.56,2.39856,20038592047,641.93536,141.20448,0.62689,0.18386,2.10292,0.29564,6,1,0.62313,0.22688,1,0.13184,0.43099,0,,0.23802,0.44812,17.4585,0.99225,1,0.59333,0.44696,16.66959,0.98961,1,0,0,18
s14,fruit.bmp,1,147,2418.25,2418.25,2.41825,20038641890,642.52928,145.32096,0.62747,0.18922,2.10292,0.31533,6,1,0.63848,0.29108,1,0.13184,0.43099,0,,0.23802,0.44877,17.71786,0.99225,1,0.59333,0.4469,16.83272,0.98961,1,0,0,18
s14,fruit.bmp,1,148,2431.27,2431.27,2.43127,20038674831,643.09248,148.8384,0.62802,0.1938,2.10292,0.32835,6,1,0.63905,0.28535,1,0.13184,0.43099,0,,0.23819,0.44894,17.46161,0.9975,1,0.59323,0.44682,16.62494,0.99486,1,0,0,18
s14,fruit.bmp,1,149,2447.82,2447.82,2.44782,20038716728,644.7616,150.28992,0.62965,0.19569,2.10292,0.34489,6,1,0.66378,0.23548,1,0.13184,0.43099,0,,0.2384,0.44917,17.79976,1.00275,1,0.59382,0.44753,16.64853,1.00011,1,0,0,18
s14,fruit.bmp,1,153,2516.95,2516.95,2.51695,20038891733,666.43968,184.60416,0.65082,0.24037,2.46763,0.04932,7,1,0.66697,0.25411,1,0.13184,0.43099,0,,0.23893,0.44937,17.63323,1.02112,1,0.59409,0.4478,16.5528,1.01848,1,0,0,18
s14,fruit.bmp,1,154,2530.05,2530.05,2.53005,20038924899,669.62432,187.48416,0.65393,0.24412,2.46763,0.06242,7,1,0.66635,0.25911,1,0.13184,0.43099,0,,0.23918,0.44915,17.51933,1.01657,1,0.59451,0.44782,16.57588,1.01393,1,0,0,18
s14,fruit.bmp,1,155,2546.53,2546.53,2.54653,20038966612,656.73216,214.28736,0.64134,0.27902,2.46763,0.0789,7,1,0.5784,0.45355,1,0.13184,0.43099,0,,0.23917,0.44954,17.30341,1.01202,1,0.59348,0.4496,12.53728,1.00413,1,0,0,18
s14,fruit.bmp,1,156,2562.76,2562.76,2.56276,20039007704,656.73216,214.28736,0.64134,0.27902,2.46763,0.09513,7,1,0.5784,0.45355,0,0.13184,0.43099,0,,0.23917,0.44954,17.30341,1.00222,0,0.6003,0.41934,27.1655,0.99433,1,0,0,18
s14,fruit.bmp,1,157,2579.38,2579.38,2.57938,20039049773,656.73216,214.28736,0.64134,0.27902,2.46763,0.11176,7,1,0.5784,0.45355,0,0.13184,0.43099,0,,0.23917,0.44954,17.30341,0.99242,0,0.6003,0.41934,27.1655,0.98453,0,0,0,18
s14,fruit.bmp,1,158,2595.37,2595.37,2.59537,20039090234,656.73216,214.28736,0.64134,0.27902,2.46763,0.12774,7,1,0.5784,0.45355,0,0.13184,0.43099,0,,0.23917,0.44954,17.30341,0.98262,0,0.6003,0.41934,27.1655,0.97998,0,0,0,18
s14,fruit.bmp,1,177,2909.39,2909.39,2.90939,20039885143,643.96288,234.04032,0.62887,0.30474,2.8582,0.05119,8,1,0.62399,0.29332,1,0.13184,0.43099,0,,0.23658,0.45046,18.40815,0.99627,1,0.59211,0.44846,17.03163,0.99818,1,0,0,19
s14,fruit.bmp,1,178,2924.87,2924.87,2.92487,20039924352,643.05152,231.52896,0.62798,0.30147,2.8582,0.06667,8,1,0.62441,0.2884,1,0.13184,0.43099,0,,0.2367,0.45031,18.24443,1.00082,1,0.59218,0.44913,17.54206,1.00273,1,0,0,19
s14,fruit.bmp,1,179,2940.86,2940.86,2.94086,20039964812,645.75488,225.8304,0.63062,0.29405,2.8582,0.08266,8,1,0.64382,0.25693,1,0.13184,0.43099,0,,0.23596,0.44993,18.23275,1.00537,1,0.59192,0.44848,17.74074,1.00273,1,0,0,19
s14,fruit.bmp,1,180,2957.87,2957.87,2.95787,20040007889,643.69664,218.94144,0.62861,0.28508,2.8582,0.09967,8,1,0.6166,0.23122,1,0.13184,0.43099,0,,0.23578,0.44995,18.30419,1.00537,1,0.59166,0.44842,17.70753,1.00273,1,0,0,19
s14,fruit.bmp,1,181,2974.38,2974.38,2.97438,20040049677,642.10944,214.26432,0.62706,0.27899,2.8582,0.11618,8,1,0.6162,0.2364,1,0.13184,0.43099,0,,0.23554,0.45011,18.71144,1.00082,1,0.5915,0.44876,17.9766,0.99818,1,0,0,19
s14,fruit.bmp,1,182,2989.61,2989.61,2.98961,20040088218,645.48864,214.21824,0.63036,0.27893,2.8582,0.13141,8,1,0.65675,0.27848,1,0.13184,0.43099,0,,0.23524,0.44992,18.62155,0.99627,1,0.59106,0.44843,17.83151,0.99363,1,0,0,19
s14,fruit.bmp,1,183,3006.06,3006.06,3.00606,20040129858,647.84384,214.12608,0.63266,0.27881,2.8582,0.14786,8,1,0.65335,0.27767,1,0.13184,0.43099,0,,0.23474,0.45021,18.50343,0.99172,1,0.59086,0.44851,17.97429,0.98908,1,0,0,19
s14,fruit.bmp,1,184,3026.9,3026.9,3.0269,20040182631,649.76896,214.0416,0.63454,0.2787,2.8582,0.1687,8,1,0.65335,0.27767,1,0.13184,0.43099,0,,0.23466,0.45008,18.49817,0.99172,1,0.59072,0.44842,17.89113,0.98908,1,0,0,19
s14,fruit.bmp,1,185,3039.15,3039.15,3.03915,20040213646,647.64928,217.8816,0.63247,0.2837,2.8582,0.18095,8,1,0.60968,0.33862,1,0.13184,0.43099,0,,0.23431,0.45077,18.73069,0.99172,1,0.59028,0.44865,18.54538,0.98908,1,0,0,19
s14,fruit.bmp,1,186,3055.66,3055.66,3.05566,20040255409,647.33184,220.82304,0.63216,0.28753,2.8582,0.19746,8,1,0.6285,0.33345,1,0.13184,0.43099,0,,0.23392,0.45152,19.06222,0.99172,1,0.59041,0.44927,18.01616,0.98908,1,0,0,19
s14,fruit.bmp,1,187,3072.88,3072.88,3.07288,20040299012,647.0656,223.34208,0.6319,0.29081,2.8582,0.21468,8,1,0.6285,0.33345,1,0.13184,0.43099,0,,0.23411,0.45192,18.94313,0.99172,1,0.58977,0.44988,17.83131,0.98908,1,0,0,19
s14,fruit.bmp,1,188,3088.65,3088.65,3.08865,20040338941,648.82688,235.63008,0.63362,0.30681,2.8582,0.23045,8,1,0.65772,0.53094,1,0.13184,0.43099,0,,0.23439,0.45632,19.45512,0.99172,1,0.59004,0.45358,18.34843,0.99363,1,0,0,19
s14,fruit.bmp,1,189,3105.64,3105.64,3.10564,20040381931,650.4448,242.54208,0.6352,0.31581,2.8582,0.24744,8,1,0.65883,0.45072,1,0.13184,0.43099,0,,0.23424,0.45692,19.06513,0.99627,1,0.59057,0.45455,18.04023,0.99818,1,0,0,19
s14,fruit.bmp,1,190,3121.32,3121.32,3.12132,20040421635,651.89888,248.448,0.63662,0.3235,2.8582,0.26312,8,1,0.65942,0.44651,1,0.13184,0.43099,0,,0.23408,0.45722,19.28012,1.00082,1,0.59027,0.45471,18.18711,1.00273,1,0,0,19
s14,fruit.bmp,1,191,3137.76,3137.76,3.13776,20040463266,652.07296,255.55968,0.63679,0.33276,2.8582,0.27956,8,1,0.63965,0.49022,1,0.13184,0.43099,0,,0.23399,0.45764,18.94007,1.00537,1,0.59028,0.45531,17.89002,1.00273,1,0,0,19
s14,fruit.bmp,1,198,3252.79,3252.79,3.25279,20040754435,657.39776,368.24832,0.64199,0.47949,3.20319,0.04961,9,1,0.65159,0.47035,1,0.13184,0.43099,0,,0.23394,0.45566,18.1381,0.99172,1,0.59029,0.45492,17.69396,0.98908,1,0,0,19
s14,fruit.bmp,1,199,3269.18,3269.18,3.26918,20040795925,659.2512,367.48032,0.6438,0.47849,3.20319,0.06599,9,1,0.65104,0.47449,1,0.13184,0.43099,0,,0.2336,0.45592,18.53883,0.98717,1,0.59028,0.45401,17.56651,0.98453,1,0,0,19
s14,fruit.bmp,1,200,3285.63,3285.63,3.28563,20040837576,661.83168,366.50496,0.64632,0.47722,3.20319,0.08244,9,1,0.65895,0.47087,1,0.13184,0.43099,0,,0.23367,0.45361,17.71878,0.98262,1,0.5898,0.45282,17.80321,0.98453,1,0,0,19
s14,fruit.bmp,1,201,3305.97,3305.97,3.30597,20040889057,667.96544,369.92256,0.65231,0.48167,3.20319,0.10278,9,1,0.68821,0.50839,1,0.13184,0.43099,0,,0.23358,0.45311,17.92533,0.98262,1,0.58953,0.45191,17.19746,0.98453,1,0,0,19
s14,fruit.bmp,1,202,3318.42,3318.42,3.31842,20040920584,672.65536,372.10368,0.65689,0.48451,3.20319,0.11523,9,1,0.68895,0.50439,1,0.13184,0.43099,0,,0.23304,0.45346,18.66121,0.98717,1,0.58927,0.45162,17.79181,0.98908,1,0,0,19
s14,fruit.bmp,1,203,3334.88,3334.88,3.33488,20040962229,673.18784,371.16672,0.65741,0.48329,3.20319,0.13169,9,1,0.66161,0.47351,1,0.13184,0.43099,0,,0.23202,0.45428,18.72502,0.99172,1,0.58818,0.45234,17.53297,0.98908,1,0,0,19
s14,fruit.bmp,1,204,3354.1,3354.1,3.3541,20041010875,646.90176,374.91456,0.63174,0.48817,3.20319,0.15091,9,1,0.40071,0.53212,1,0.13184,0.43099,0,,0.22776,0.45555,17.76036,0.99172,1,0.58355,0.45391,17.91048,0.98908,1,0,0,19
s14,fruit.bmp,1,205,3367.78,3367.78,3.36778,20041045527,625.39776,377.98656,0.61074,0.49217,3.20319,0.1646,9,1,0.40071,0.53212,1,0.13184,0.43099,0,,0.22755,0.45679,19.04045,0.99172,1,0.58296,0.4547,18.54096,0.98908,1,0,0,19
s14,fruit.bmp,1,206,3384.35,3384.35,3.38435,20041087478,609.42336,380.89728,0.59514,0.49596,3.20319,0.18117,9,1,0.42359,0.53771,1,0.13184,0.43099,0,,0.22657,0.45808,19.20648,0.99172,1,0.58217,0.45591,18.64891,0.99363,1,0,0,19
s14,fruit.bmp,1,207,3400.71,3400.71,3.40071,20041128889,594.45248,383.37024,0.58052,0.49918,3.20319,0.19753,9,1,0.405,0.53783,1,0.13184,0.43099,0,,0.22628,0.45774,18.97262,0.99627,1,0.582,0.45612,18.49058,0.99818,1,0,0,19
s14,fruit.bmp,1,208,3416.9,3416.9,3.4169,20041169861,581.61152,385.48992,0.56798,0.50194,3.20319,0.21371,9,1,0.405,0.53783,1,0.13184,0.43099,0,,0.22621,0.45777,18.93792,0.99627,1,0.58196,0.45643,18.24946,0.99818,1,0,0,19
s14,fruit.bmp,1,209,3433.65,3433.65,3.43365,20041212287,571.96544,384.82944,0.55856,0.50108,3.20319,0.23047,9,1,0.42669,0.48892,1,0.13184,0.43099,0,,0.22628,0.45737,18.93467,0.99627,1,0.58175,0.45606,18.14276,0.99363,1,0,0,19
s14,fruit.bmp,1,216,3548.58,3548.58,3.54858,20041503191,446.80192,400.3968,0.43633,0.52135,3.49932,0.04926,10,1,0.46578,0.52035,1,0.13184,0.43099,0,,0.22571,0.45696,19.03895,0.99627,1,0.58132,0.45869,18.33234,0.99818,1,0,0,19
s14,fruit.bmp,1,217,3564.93,3564.93,3.56493,20041544601,452.77184,399.65184,0.44216,0.52038,3.49932,0.06561,10,1,0.46547,0.51647,1,0.13184,0.43099,0,,0.22552,0.45707,18.83381,1.00082,1,0.58117,0.45917,18.48837,1.00273,1,0,0,19
s14,fruit.bmp,1,218,3582.28,3582.28,3.58228,20041588515,448.98304,397.37088,0.43846,0.51741,3.49932,0.08296,10,1,0.41995,0.50258,1,0.13184,0.43099,0,,0.22494,0.45672,18.91154,1.00537,1,0.581,0.45932,18.52518,1.00273,1,0,0,19
s14,fruit.bmp,1,219,3598.24,3598.24,3.59824,20041628899,446.8224,400.0512,0.43635,0.5209,3.49932,0.09892,10,1,0.42368,0.54185,1,0.13184,0.43099,0,,0.2251,0.45647,19.06685,1.00537,1,0.58099,0.45927,18.57385,1.00273,1,0,0,19
s14,fruit.bmp,1,220,3613.88,3613.88,3.61388,20041668519,445.19424,402.06336,0.43476,0.52352,3.49932,0.11456,10,1,0.42368,0.54185,1,0.13184,0.43099,0,,0.22518,0.45643,19.08946,1.00537,1,0.58099,0.4593,18.50727,1.00273,1,0,0,19
s14,fruit.bmp,1,221,3630.93,3630.93,3.63093,20041711663,442.51136,397.22496,0.43214,0.51722,3.49932,0.13161,10,1,0.41117,0.46681,1,0.13184,0.43099,0,,0.22587,0.45555,18.64782,1.00537,1,0.58163,0.45963,18.45986,1.00273,1,0,0,19
s14,fruit.bmp,1,222,3647.08,3647.08,3.64708,20041752534,443.25888,396.00384,0.43287,0.51563,3.49932,0.14776,10,1,0.4394,0.50132,1,0.13184,0.43099,0,,0.22666,0.4549,18.78406,1.00537,1,0.58234,0.45966,18.23836,1.00273,1,0,0,19
s14,fruit.bmp,1,223,3663.56,3663.56,3.66356,20041794250,443.86304,395.00544,0.43346,0.51433,3.49932,0.16424,10,1,0.4394,0.50132,1,0.13184,0.43099,0,,0.22717,0.45461,18.78879,1.00537,1,0.58283,0.45993,17.68392,1.00273,1,0,0,19
s14,fruit.bmp,1,224,3679.86,3679.86,3.67986,20041835506,444.86656,393.30816,0.43444,0.51212,3.49932,0.18053,10,1,0.44515,0.48783,1,0.13184,0.43099,0,,0.229,0.45349,18.4978,1.00537,1,0.58491,0.46174,18.22274,1.00273,1,0,0,19
s14,fruit.bmp,1,225,3696.13,3696.13,3.69613,20041876696,442.5728,391.19616,0.4322,0.50937,3.49932,0.19681,10,1,0.40541,0.47632,1,0.13184,0.43099,0,,0.23013,0.45301,18.52281,1.00537,1,0.58522,0.46198,18.28366,1.00273,1,0,0,19
s14,fruit.bmp,1,226,3712.65,3712.65,3.71265,20041918546,440.61696,389.376,0.43029,0.507,3.49932,0.21333,10,1,0.40541,0.47632,1,0.13184,0.43099,0,,0.23024,0.45246,18.05667,1.00537,1,0.58582,0.46277,17.62309,1.00273,1,0,0,19
s14,fruit.bmp,1,227,3729.29,3729.29,3.72929,20041960640,460.05248,403.09248,0.44927,0.52486,3.49932,0.22997,10,1,0.71505,0.77481,1,0.13184,0.43099,0,,0.24101,0.45931,17.67594,1.00537,1,0.59313,0.47022,17.57561,1.00273,1,0,0,19
s14,fruit.bmp,1,228,3745.76,3745.76,3.74576,20042002331,486.64576,427.90656,0.47524,0.55717,3.49932,0.24644,10,1,0.86477,1.04184,1,0.13184,0.43099,0,,0.24915,0.46528,18.09025,1.00537,1,0.60169,0.48052,17.67276,1.00273,1,0,0,19
s14,fruit.bmp,1,238,3915.93,3915.93,3.91593,20042433117,1483.03872,1633.52064,1.44828,2.12698,3.86027,0.05566,11,1,1.39375,2.10091,1,0.13184,0.43099,0,,0.3084,0.48518,19.31368,0.85389,1,0.65303,0.52656,11.74498,0.83966,1,0,0,18
s14,fruit.bmp,1,239,3926.5,3926.5,3.9265,20042459861,1479.75168,1626.00192,1.44507,2.11719,3.86027,0.06623,11,1,1.43223,2.07801,1,0.13184,0.43099,0,,0.31093,0.48446,19.0913,0.83027,1,0.65544,0.52705,11.10989,0.82457,1,0,0,18
s14,fruit.bmp,1,240,3942.77,3942.77,3.94277,20042501060,1463.93088,1622.4384,1.42962,2.11255,3.86027,0.0825,11,1,1.3524,2.08939,1,0.13184,0.43099,0,,0.31088,0.48412,19.25967,0.82338,1,0.65735,0.53009,9.20183,0.81768,1,0,0,18
s14,fruit.bmp,1,241,3963.65,3963.65,3.96365,20042553894,1452.38016,1619.75808,1.41834,2.10906,3.86027,0.10338,11,1,1.35062,2.08812,1,0.13184,0.43099,0,,0.31125,0.48408,19.36051,0.82,1,0.65752,0.52999,8.91271,0.81768,1,0,0,18
s14,fruit.bmp,1,242,3980.4,3980.4,3.9804,20042596309,1456.98816,1614.80448,1.42284,2.10261,3.86027,0.12013,11,1,1.45435,2.05741,1,0.13184,0.43099,0,,0.30868,0.48307,19.3086,0.82,1,0.65752,0.52999,8.91271,0.82432,0,0,0,18
s14,fruit.bmp,1,243,3992.2,3992.2,3.9922,20042626159,1456.98816,1614.80448,1.42284,2.10261,3.86027,0.13193,11,1,1.45435,2.05741,0,0.13184,0.43099,0,,0.3064,0.48178,18.94116,0.83301,1,0.65752,0.52999,8.91271,0.83733,0,0,0,18
s14,fruit.bmp,1,244,4008.8,4008.8,4.0088,20042668187,1456.98816,1614.80448,1.42284,2.10261,3.86027,0.14853,11,1,1.45435,2.05741,0,0.13184,0.43099,0,,0.30473,0.48066,18.24864,0.84603,1,0.65752,0.52999,8.91271,0.85035,0,0,0,18
s14,fruit.bmp,1,245,4024.57,4024.57,4.02457,20042708118,1456.98816,1614.80448,1.42284,2.10261,3.86027,0.1643,11,1,1.45435,2.05741,0,0.13184,0.43099,0,,0.30473,0.48066,18.24864,0.85904,0,0.65752,0.52999,8.91271,0.86024,0,0,0,18
s14,fruit.bmp,1,264,4336.97,4336.97,4.33697,20043498930,424.76544,336.13056,0.41481,0.43767,4.28767,0.0493,12,1,0.35362,0.30005,1,0.13184,0.43099,0,,0.2215,0.4053,18.29322,0.92171,1,0.57631,0.41217,18.36261,0.9276,1,0,0,19
s14,fruit.bmp,1,265,4353.76,4353.76,4.35376,20043541433,411.55584,312.03072,0.40191,0.40629,4.28767,0.06609,12,1,0.35031,0.28077,1,0.13184,0.43099,0,,0.22162,0.40406,17.75958,0.93844,1,0.57593,0.41054,17.71366,0.94433,1,0,0,19
s14,fruit.bmp,1,272,4468.51,4468.51,4.46851,20043831914,394.12736,78.25152,0.38489,0.10189,4.41895,0.04957,13,1,0.37862,0.11633,1,0.13184,0.43099,0,,0.22018,0.41066,18.05071,0.99172,1,0.57685,0.40903,18.2487,0.98908,1,0,0,19
s14,fruit.bmp,1,273,4484.81,4484.81,4.48481,20043873176,391.6288,78.53568,0.38245,0.10226,4.41895,0.06586,13,1,0.37269,0.10374,1,0.13184,0.43099,0,,0.21928,0.40942,18.25748,0.99172,1,0.57578,0.40729,18.33476,0.98908,1,0,0,19
s14,fruit.bmp,1,274,4502.06,4502.06,4.50206,20043916843,390.0928,79.46496,0.38095,0.10347,4.41895,0.08311,13,1,0.37344,0.10953,1,0.13184,0.43099,0,,0.21878,0.40868,17.36141,0.98717,1,0.57534,0.40674,17.91069,0.98453,1,0,0,19
s14,fruit.bmp,1,275,4517.65,4517.65,4.51765,20043956318,388.56704,85.43232,0.37946,0.11124,4.41895,0.09871,13,1,0.37051,0.15789,1,0.13184,0.43099,0,,0.20983,0.41702,18.13277,0.98262,1,0.56709,0.41452,18.31311,0.98453,1,0,0,19
s14,fruit.bmp,1,276,4534.24,4534.24,4.53424,20043998307,387.072,87.6288,0.378,0.1141,4.41895,0.1153,13,1,0.36783,0.13406,1,0.13184,0.43099,0,,0.20734,0.41619,18.47494,0.98262,1,0.56453,0.41415,18.45682,0.98453,1,0,0,19
s14,fruit.bmp,1,277,4552.21,4552.21,4.55221,20044043777,385.83296,88.84224,0.37679,0.11568,4.41895,0.13326,13,1,0.36705,0.12836,1,0.13184,0.43099,0,,0.20714,0.4156,18.25577,0.98717,1,0.56421,0.41368,18.39997,0.98908,1,0,0,19
s14,fruit.bmp,1,278,4566.81,4566.81,4.56681,20044080747,381.42976,90.99264,0.37249,0.11848,4.41895,0.14787,13,1,0.33378,0.14362,1,0.13184,0.43099,0,,0.21609,0.40809,17.30509,0.99172,1,0.57263,0.40622,17.84424,0.98908,1,0,0,19
s14,fruit.bmp,1,279,4583.77,4583.77,4.58377,20044123677,377.14944,90.47808,0.36831,0.11781,4.41895,0.16483,13,1,0.3266,0.11118,1,0.13184,0.43099,0,,0.21708,0.40646,17.60266,0.99172,1,0.57405,0.40421,18.35459,0.98908,1,0,0,19
s14,fruit.bmp,1,280,4599.88,4599.88,4.59988,20044164449,373.69856,90.60096,0.36494,0.11797,4.41895,0.18093,13,1,0.32787,0.11974,1,0.13184,0.43099,0,,0.21723,0.40558,17.48973,0.98717,1,0.57422,0.40348,18.78926,0.98015,1,0,0,19
s14,fruit.bmp,1,281,4618.33,4618.33,4.61833,20044211161,371.10784,94.16448,0.36241,0.12261,4.41895,0.19939,13,1,0.33207,0.17828,1,0.13184,0.43099,0,,0.20728,0.41059,18.03724,0.97825,1,0.56513,0.40742,18.22068,0.97578,1,0,0,19
s14,fruit.bmp,1,282,4632.64,4632.64,4.63264,20044247384,370.26816,98.97216,0.36159,0.12887,4.41895,0.21369,13,1,0.35083,0.21017,1,0.13184,0.43099,0,,0.2004,0.41757,18.11431,0.97387,1,0.55854,0.41484,17.08369,0.97141,1,0,0,19
s14,fruit.bmp,1,283,4649.07,4649.07,4.64907,20044288975,369.50016,102.8352,0.36084,0.1339,4.41895,0.23013,13,1,0.35036,0.20441,1,0.12891,0.42969,0,,0.20045,0.41749,17.7938,0.97405,1,0.55799,0.41527,18.3591,0.981,1,0,0,19
s14,fruit.bmp,1,284,4666.33,4666.33,4.66633,20044332669,367.0016,102.45888,0.3584,0.13341,4.41895,0.24738,13,1,0.32177,0.12597,1,0.12891,0.42969,0,,0.20288,0.41754,17.80053,0.98365,1,0.56018,0.41501,18.20042,0.98605,1,0,0,19
s14,fruit.bmp,1,285,4681.87,4681.87,4.68187,20044371998,365.40416,105.31584,0.35684,0.13713,4.41895,0.26292,13,1,0.3319,0.19675,1,0.12793,0.42969,0,,0.20887,0.41174,18.1891,0.98869,1,0.56625,0.40867,18.21211,0.9911,1,0,0,19
s14,fruit.bmp,1,286,4698.57,4698.57,4.69857,20044414276,363.99104,107.96544,0.35546,0.14058,4.41895,0.27962,13,1,0.33206,0.1992,1,0.12793,0.42969,0,,0.20938,0.41012,18.30989,0.98919,1,0.56697,0.40666,17.77027,0.98655,1,0,0,19
s14,fruit.bmp,1,287,4714.61,4714.61,4.71461,20044454875,365.4144,109.1712,0.35685,0.14215,4.41895,0.29566,13,1,0.3818,0.17047,1,0.12793,0.42969,0,,0.20881,0.4023,17.80464,0.98464,1,0.56662,0.39929,18.17054,0.98655,1,0,0,19
s14,fruit.bmp,1,288,4731.33,4731.33,4.73133,20044497216,364.04224,107.83488,0.35551,0.14041,4.41895,0.31239,13,1,0.33016,0.10737,1,0.12793,0.42969,0,,0.20228,0.40444,17.91055,0.98901,1,0.56028,0.40199,17.64605,0.99092,1,0,0,19
s14,fruit.bmp,1,289,4747.76,4747.76,4.74776,20044538785,362.72128,106.2144,0.35422,0.1383,4.41895,0.32881,13,1,0.32829,0.09604,1,0.12793,0.42969,0,,0.2014,0.40495,17.87316,0.99794,1,0.559,0.40284,18.14488,0.99984,1,0,0,19
s14,fruit.bmp,1,290,4764.25,4764.25,4.76425,20044580550,362.42432,105.68448,0.35393,0.13761,4.41895,0.34531,13,1,0.34781,0.1231,1,0.12793,0.42969,0,,0.19822,0.4167,19.58926,1.00686,1,0.55618,0.41467,18.89233,1.00422,1,0,0,19
s14,fruit.bmp,1,291,4780.6,4780.6,4.7806,20044621937,363.58144,104.9472,0.35506,0.13665,4.41895,0.36166,13,1,0.37995,0.11561,1,0.12793,0.42969,0,,0.20245,0.42098,18.93418,1.00182,1,0.56054,0.41858,18.73763,0.99917,1,0,0,19
