Subject_ID,Slide_Image,Event,CNT,TIME(2016/06/14 13:19:33.936),TIME,TIMETICK(f=2531455),FPOGX,FPOGY,xpos,ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
S3,fruit.bmp,1,129,2.11945,2119.45,42525850807,378.60352,105.73824,0.36973,0.13768,2.02049,0.09896,5,1,0.37467,0.12777,1,0.4668,0.21224,0,,0.10358,0.1509,15.79227,1.02715,1,0.47939,0.1261,16.66379,1.02288,1,0,0,16
S3,fruit.bmp,1,130,2.13548,2135.48,42525891381,379.3408,105.27744,0.37045,0.13708,2.02049,0.11499,5,1,0.37549,0.13291,1,0.4668,0.21224,0,,0.10362,0.15056,15.89237,1.02239,1,0.47929,0.12594,16.56328,1.01812,1,0,0,16
S3,fruit.bmp,1,131,2.15215,2152.15,42525933576,381.60384,105.85344,0.37266,0.13783,2.02049,0.13166,5,1,0.39033,0.14379,1,0.46387,0.20833,0,,0.1035,0.15047,15.7713,1.01762,1,0.47932,0.12571,15.76654,1.01812,1,0,0,16
S3,fruit.bmp,1,132,2.16894,2168.94,42525976086,381.81888,108.10368,0.37287,0.14076,2.02049,0.14845,5,1,0.37483,0.1672,1,0.46387,0.20833,0,,0.10344,0.15034,15.84462,1.01762,1,0.47898,0.12554,16.01908,1.01812,1,0,0,16
S3,fruit.bmp,1,133,2.18533,2185.33,42526017567,382.01344,110.12352,0.37306,0.14339,2.02049,0.16484,5,1,0.37494,0.16963,1,0.46387,0.20833,0,,0.10372,0.15065,15.77377,1.01762,1,0.47906,0.1256,16.00554,1.01392,1,0,0,16
S3,fruit.bmp,1,134,2.20157,2201.57,42526058686,384.80896,110.67648,0.37579,0.14411,2.02049,0.18108,5,1,0.40581,0.15205,1,0.46387,0.20833,0,,0.10381,0.1508,15.44617,1.01343,1,0.4794,0.12598,16.4852,1.00496,1,0,0,16
S3,fruit.bmp,1,135,2.21886,2218.86,42526102461,387.20512,110.0928,0.37813,0.14335,2.02049,0.19837,5,1,0.40614,0.13421,1,0.46387,0.20833,0,,0.10377,0.15096,15.52835,1.00447,1,0.47941,0.12597,16.49618,0.996,1,0,0,16
S3,fruit.bmp,1,136,2.23441,2234.41,42526141815,389.34528,110.1312,0.38022,0.1434,2.02049,0.21392,5,1,0.40745,0.14413,1,0.46387,0.20833,0,,0.10382,0.1508,15.73876,0.99551,1,0.47959,0.12545,15.54371,0.98704,1,0,0,16
S3,fruit.bmp,1,137,2.2512,2251.2,42526184335,389.4784,111.22176,0.38035,0.14482,2.02049,0.23071,5,1,0.38213,0.16458,1,0.46387,0.20833,0,,0.10307,0.15062,15.88791,0.98655,1,0.47896,0.12544,16.05064,0.98284,1,0,0,16
S3,fruit.bmp,1,138,2.26798,2267.98,42526226811,391.26016,112.81152,0.38209,0.14689,2.02049,0.2475,5,1,0.40818,0.17808,1,0.46387,0.20833,0,,0.10256,0.15058,15.7839,0.98235,1,0.47861,0.12536,15.9975,0.97865,1,0,0,16
S3,fruit.bmp,1,139,2.2837,2283.7,42526266598,392.86784,114.432,0.38366,0.149,2.02049,0.26321,5,1,0.40879,0.18265,1,0.46387,0.20833,0,,0.10246,0.15044,15.91463,0.97815,1,0.47831,0.12515,15.73066,0.97445,1,0,0,16
S3,fruit.bmp,1,140,2.30041,2300.41,42526308890,393.48224,117.12,0.38426,0.1525,2.02049,0.27992,5,1,0.39453,0.21196,1,0.46387,0.20833,0,,0.10226,0.1502,15.76244,0.97396,1,0.47815,0.12495,16.11743,0.97025,1,0,0,16
S3,fruit.bmp,1,141,2.31615,2316.15,42526348741,395.85792,119.616,0.38658,0.15575,2.02049,0.29566,5,1,0.42837,0.21433,1,0.46387,0.20833,0,,0.10244,0.15036,15.90317,0.97396,1,0.47848,0.12498,16.0718,0.97025,1,0,0,16
S3,fruit.bmp,1,142,2.33308,2333.08,42526391607,397.99808,121.66656,0.38867,0.15842,2.02049,0.31259,5,1,0.42835,0.20916,1,0.46387,0.20833,0,,0.10247,0.15066,15.96003,0.97396,1,0.47853,0.1249,16.01212,0.97925,1,0,0,16
S3,fruit.bmp,1,143,2.34919,2349.19,42526432392,398.63296,124.17024,0.38929,0.16168,2.02049,0.3287,5,1,0.40173,0.22688,1,0.46387,0.20833,0,,0.10248,0.15072,15.72673,0.98295,1,0.47847,0.12494,15.94038,0.98824,1,0,0,16
S3,fruit.bmp,1,144,2.36601,2366.01,42526474959,401.54112,125.2224,0.39213,0.16305,2.02049,0.34552,5,1,0.45165,0.19174,1,0.46387,0.20833,0,,0.10314,0.15027,15.86259,0.99194,1,0.47897,0.1249,15.92227,0.99724,1,0,0,16
S3,fruit.bmp,1,148,2.43144,2431.44,42526640613,437.1968,119.80032,0.42695,0.15599,2.38196,0.04948,6,1,0.41192,0.13782,1,0.46387,0.20833,0,,0.10379,0.14986,15.8209,1.01353,1,0.47948,0.12466,16.07721,1.01882,1,0,0,16
S3,fruit.bmp,1,149,2.44782,2447.82,42526682080,435.21024,110.96832,0.42501,0.14449,2.38196,0.06586,6,1,0.41725,0.09845,1,0.46387,0.20833,0,,0.10393,0.14965,16.10491,1.02253,1,0.47958,0.12482,16.23827,1.02782,1,0,0,16
S3,fruit.bmp,1,150,2.46413,2464.13,42526723359,443.25888,106.23744,0.43287,0.13833,2.38196,0.08218,6,1,0.47217,0.10758,1,0.46387,0.20833,0,,0.10356,0.14946,15.69297,1.02253,1,0.47935,0.12436,16.16299,1.02782,1,0,0,16
S3,fruit.bmp,1,151,2.48051,2480.51,42526764808,449.00352,103.45728,0.43848,0.13471,2.38196,0.09855,6,1,0.47215,0.11294,1,0.46387,0.20833,0,,0.10323,0.1498,15.90536,1.02253,1,0.47902,0.12436,16.30552,1.01882,1,0,0,16
S3,fruit.bmp,1,152,2.49738,2497.38,42526807520,452.1472,103.89504,0.44155,0.13528,2.38196,0.11542,6,1,0.46306,0.13931,1,0.46387,0.20833,0,,0.10229,0.14963,15.66826,1.01353,1,0.47837,0.12456,16.23495,1.00983,1,0,0,16
S3,fruit.bmp,1,153,2.51373,2513.73,42526848922,449.14688,104.77056,0.43862,0.13642,2.38196,0.13177,6,1,0.41517,0.1455,1,0.46387,0.20833,0,,0.10238,0.14911,15.41561,1.00933,1,0.47853,0.12455,16.28712,1.00563,1,0,0,16
S3,fruit.bmp,1,154,2.5303,2530.3,42526890877,446.74048,105.23904,0.43627,0.13703,2.38196,0.14835,6,1,0.41509,0.1425,1,0.46387,0.20833,0,,0.10238,0.14906,15.66075,1.0099,1,0.47858,0.12409,16.38199,1.01039,1,0,0,16
S3,fruit.bmp,1,155,2.54871,2548.71,42526937471,447.36512,105.2928,0.43688,0.1371,2.38196,0.16676,6,1,0.44299,0.13788,1,0.46387,0.20833,0,,0.10332,0.14876,15.55011,1.01466,1,0.47943,0.12348,15.79042,1.01515,1,0,0,16
S3,fruit.bmp,1,156,2.56317,2563.17,42526974084,448.29696,103.04256,0.43779,0.13417,2.38196,0.18121,6,1,0.44776,0.10189,1,0.46387,0.20833,0,,0.10316,0.14846,15.59066,1.01463,1,0.4792,0.12331,15.79865,1.01512,1,0,0,16
S3,fruit.bmp,1,157,2.5791,2579.1,42527014392,449.11616,101.4528,0.43859,0.1321,2.38196,0.19714,6,1,0.44824,0.10731,1,0.46387,0.20833,0,,0.10326,0.14827,15.37064,1.00983,1,0.47931,0.12331,15.93803,1.01032,1,0,0,16
S3,fruit.bmp,1,158,2.59597,2595.97,42527057101,451.31776,102.24384,0.44074,0.13313,2.38196,0.21401,6,1,0.46869,0.14656,1,0.46387,0.20833,0,,0.10265,0.14882,15.51194,1.00503,1,0.47893,0.12328,15.59493,1.00552,1,0,0,16
S3,fruit.bmp,1,159,2.61235,2612.35,42527098568,454.27712,104.3328,0.44363,0.13585,2.38196,0.23039,6,1,0.48412,0.17387,1,0.46387,0.20833,0,,0.10236,0.14895,15.69569,1.00923,1,0.47887,0.12399,16.18386,1.00972,1,0,0,16
S3,fruit.bmp,1,160,2.6289,2628.9,42527140461,456.84736,105.93792,0.44614,0.13794,2.38196,0.24694,6,1,0.48383,0.16936,1,0.46387,0.20833,0,,0.10241,0.14882,15.53282,1.01343,1,0.47899,0.12408,16.31617,1.01392,1,0,0,16
S3,fruit.bmp,1,161,2.65247,2652.47,42527200112,459.52,106.05312,0.44875,0.13809,2.38196,0.27051,6,1,0.4904,0.14049,1,0.46387,0.20833,0,,0.10352,0.14871,15.33907,1.01762,1,0.48,0.12345,15.74668,1.01336,1,0,0,16
S3,fruit.bmp,1,162,2.66155,2661.55,42527223119,460.0832,105.30816,0.4493,0.13712,2.38196,0.27959,6,1,0.45868,0.12055,1,0.46387,0.20833,0,,0.104,0.14881,15.51256,1.01286,1,0.48036,0.12374,15.68117,1.00859,1,0,0,16
S3,fruit.bmp,1,163,2.67832,2678.32,42527265578,460.61568,104.85504,0.44982,0.13653,2.38196,0.29636,6,1,0.45917,0.1259,1,0.46387,0.20833,0,,0.10431,0.14873,15.38921,1.0081,1,0.48065,0.1237,15.50323,1.00383,1,0,0,16
S3,fruit.bmp,1,164,2.69434,2694.34,42527306115,461.78304,104.1792,0.45096,0.13565,2.38196,0.31238,6,1,0.47256,0.11894,1,0.46387,0.20833,0,,0.10398,0.14882,15.51194,1.00334,1,0.4805,0.12374,15.75265,1.00383,1,0,0,16
S3,fruit.bmp,1,165,2.71085,2710.85,42527347919,463.9744,106.0224,0.4531,0.13805,2.38196,0.3289,6,1,0.496,0.18611,1,0.46387,0.20833,0,,0.10319,0.14893,15.28469,1.00334,1,0.47988,0.12436,15.74259,1.00383,1,0,0,16
S3,fruit.bmp,1,166,2.72729,2727.29,42527389536,465.98144,107.85792,0.45506,0.14044,2.38196,0.34533,6,1,0.49628,0.19059,1,0.46387,0.20833,0,,0.10298,0.14917,15.43941,0.99917,1,0.47952,0.12434,15.96324,0.99966,1,0,0,16
S3,fruit.bmp,1,167,2.74383,2743.83,42527431394,466.44224,108.45696,0.45551,0.14122,2.38196,0.36187,6,1,0.46527,0.15829,1,0.46387,0.20833,0,,0.1032,0.14925,15.31976,0.995,1,0.47968,0.12437,15.96467,0.9955,1,0,0,16
S3,fruit.bmp,1,168,2.76039,2760.39,42527473330,468.20352,110.60736,0.45723,0.14402,2.38196,0.37843,6,1,0.49693,0.2084,1,0.46387,0.20833,0,,0.10446,0.14939,15.47382,0.99084,1,0.4809,0.12425,15.63575,0.99133,1,0,0,16
S3,fruit.bmp,1,172,2.82739,2827.39,42527642939,547.77856,98.16576,0.53494,0.12782,2.7765,0.0509,7,1,0.55001,0.11265,1,0.46387,0.20833,0,,0.10642,0.14864,15.28761,0.98667,1,0.48239,0.12365,15.24324,0.98297,1,0,0,16
S3,fruit.bmp,1,173,2.84234,2842.34,42527680767,555.15136,101.79072,0.54214,0.13254,2.7765,0.06584,7,1,0.57092,0.15142,1,0.46387,0.20833,0,,0.1061,0.14885,15.28699,0.97831,1,0.48239,0.12365,15.24324,0.97877,1,0,0,16
S3,fruit.bmp,1,174,2.85854,2858.54,42527721805,552.30464,109.37856,0.53936,0.14242,2.7765,0.08205,7,1,0.52548,0.19185,1,0.46387,0.20833,0,,0.10691,0.14877,15.21253,0.97411,1,0.483,0.12374,15.05657,0.97457,1,0,0,16
S3,fruit.bmp,1,175,2.88191,2881.91,42527780945,550.28736,114.53184,0.53739,0.14913,2.7765,0.10542,7,1,0.52557,0.18939,1,0.46387,0.20833,0,,0.10701,0.14896,15.36864,0.97408,1,0.48333,0.12457,15.84897,0.97874,1,0,0,16
S3,fruit.bmp,1,176,2.8918,2891.8,42527805992,551.64928,116.01408,0.53872,0.15106,2.7765,0.1153,7,1,0.54799,0.16458,1,0.46387,0.20833,0,,0.10819,0.14875,15.18044,0.97825,1,0.48452,0.12404,15.01359,0.97874,1,0,0,16
S3,fruit.bmp,1,177,2.908,2908,42527846987,551.40352,113.72544,0.53848,0.14808,2.7765,0.1315,7,1,0.53658,0.1242,1,0.46387,0.20833,0,,0.10848,0.14857,15.39691,0.97825,1,0.48505,0.12377,15.43513,0.97874,1,0,0,16
S3,fruit.bmp,1,178,2.92399,2923.99,42527887470,551.20896,111.88992,0.53829,0.14569,2.7765,0.14749,7,1,0.53658,0.1242,1,0.46387,0.20833,0,,0.10868,0.1483,15.45708,0.97825,1,0.48508,0.12357,15.2501,0.97874,1,0,0,16
S3,fruit.bmp,1,179,2.94081,2940.81,42527930062,552.09984,113.088,0.53916,0.14725,2.7765,0.16431,7,1,0.54785,0.16282,1,0.46387,0.20833,0,,0.10858,0.14804,15.86257,0.97825,1,0.48526,0.12346,15.15264,0.98291,1,0,0,16
S3,fruit.bmp,1,180,2.95805,2958.05,42527973684,554.37312,112.71168,0.54138,0.14676,2.7765,0.18155,7,1,0.56583,0.14137,1,0.46387,0.20833,0,,0.10857,0.14801,15.80326,0.98661,1,0.48526,0.12346,15.15264,0.99127,1,0,0,16
S3,fruit.bmp,1,181,2.9733,2973.3,42528012290,556.29824,111.8208,0.54326,0.1456,2.7765,0.1968,7,1,0.56587,0.13175,1,0.46387,0.20833,0,,0.10857,0.14801,15.80326,0.99497,1,0.48531,0.12381,15.38454,0.99963,1,0,0,16
S3,fruit.bmp,1,182,2.9901,2990.1,42528054819,556.97408,110.62272,0.54392,0.14404,2.7765,0.2136,7,1,0.55239,0.12376,1,0.46387,0.20833,0,,0.10945,0.14849,15.42459,1.00334,1,0.48596,0.12443,15.66538,1.00383,1,0,0,16
S3,fruit.bmp,1,183,3.0066,3006.6,42528096592,553.45152,109.04832,0.54048,0.14199,2.7765,0.2301,7,1,0.49239,0.11329,1,0.46387,0.20833,0,,0.10975,0.14878,15.35577,1.00334,1,0.4863,0.12475,15.76208,1.00383,1,0,0,16
S3,fruit.bmp,1,184,3.02288,3022.88,42528137811,550.37952,107.6736,0.53748,0.1402,2.7765,0.24638,7,1,0.49239,0.11329,1,0.46387,0.20833,0,,0.11014,0.14864,15.02801,1.00334,1,0.48667,0.12472,15.4013,1.00383,1,0,0,16
S3,fruit.bmp,1,185,3.03915,3039.15,42528178980,548.68992,108.11136,0.53583,0.14077,2.7765,0.26265,7,1,0.50958,0.14997,1,0.46387,0.20833,0,,0.11043,0.14857,15.70006,1.00334,1,0.4873,0.12402,14.97804,1.00383,1,0,0,16
S3,fruit.bmp,1,186,3.05624,3056.24,42528222257,552.98048,106.95168,0.54002,0.13926,2.7765,0.27975,7,1,0.61121,0.11344,1,0.46387,0.20833,0,,0.11105,0.14826,15.76973,1.00334,1,0.48774,0.12399,15.11275,1.00383,1,0,0,16
S3,fruit.bmp,1,187,3.07203,3072.03,42528262222,556.82048,105.9072,0.54377,0.1379,2.7765,0.29553,7,1,0.61121,0.11344,1,0.46387,0.20833,0,,0.11118,0.14805,15.72412,1.00334,1,0.48795,0.12378,15.28206,1.00383,1,0,0,16
S3,fruit.bmp,1,188,3.08843,3088.43,42528303728,561.03936,105.16224,0.54789,0.13693,2.7765,0.31193,7,1,0.62621,0.11861,1,0.46387,0.20833,0,,0.11143,0.14839,15.42493,1.00334,1,0.48793,0.12452,15.80969,1.00383,1,0,0,16
S3,fruit.bmp,1,189,3.10524,3105.24,42528346288,562.8928,104.53248,0.5497,0.13611,2.7765,0.32874,7,1,0.58584,0.11963,1,0.46387,0.20833,0,,0.11218,0.14842,15.33626,1.00334,1,0.48847,0.12474,15.17045,1.00383,1,0,0,16
S3,fruit.bmp,1,190,3.12136,3121.36,42528387101,564.57216,104.12544,0.55134,0.13558,2.7765,0.34486,7,1,0.58576,0.12447,1,0.46387,0.20833,0,,0.11236,0.1487,15.19867,0.99917,1,0.48921,0.12506,15.90617,0.99966,1,0,0,16
S3,fruit.bmp,1,191,3.13796,3137.96,42528429123,565.98528,103.39584,0.55272,0.13463,2.7765,0.36147,7,1,0.58319,0.11364,1,0.46387,0.20833,0,,0.11341,0.14936,15.16424,0.995,1,0.49022,0.12559,15.18607,0.9955,1,0,0,16
S3,fruit.bmp,1,192,3.15861,3158.61,42528481402,566.90688,103.7568,0.55362,0.1351,2.7765,0.38211,7,1,0.57436,0.14597,1,0.46387,0.20833,0,,0.11333,0.14933,15.22199,0.99084,1,0.49009,0.12549,15.45435,0.99133,1,0,0,16
S3,fruit.bmp,1,193,3.17043,3170.43,42528511316,567.7568,104.23296,0.55445,0.13572,2.7765,0.39393,7,1,0.57431,0.15075,1,0.46387,0.20833,0,,0.11332,0.14916,15.23611,0.98667,1,0.49017,0.12566,15.73332,0.98716,1,0,0,16
S3,fruit.bmp,1,194,3.18726,3187.26,42528553945,570.0096,104.1792,0.55665,0.13565,2.7765,0.41077,7,1,0.61173,0.13388,1,0.46387,0.20833,0,,0.11286,0.14902,15.21068,0.9825,1,0.48957,0.12529,15.52917,0.983,1,0,0,16
S3,fruit.bmp,1,195,3.20364,3203.64,42528595390,572.12928,104.1024,0.55872,0.13555,2.7765,0.42714,7,1,0.61245,0.13295,1,0.46387,0.20833,0,,0.1128,0.14904,15.17967,0.97834,1,0.48955,0.1253,15.49172,0.97883,1,0,0,16
S3,fruit.bmp,1,199,3.2707,3270.7,42528765153,633.79456,108.54144,0.61894,0.14133,3.22008,0.05062,8,1,0.6444,0.14045,1,0.46387,0.20833,0,,0.11608,0.14928,15.07942,0.98667,1,0.49274,0.12551,15.61351,0.99133,1,0,0,16
S3,fruit.bmp,1,200,3.28547,3285.47,42528802534,634.30656,109.89312,0.61944,0.14309,3.22008,0.06539,8,1,0.62142,0.15012,1,0.46387,0.20833,0,,0.11534,0.1492,14.95626,0.99084,1,0.49169,0.12592,15.29017,0.9955,1,0,0,16
S3,fruit.bmp,1,201,3.30271,3302.71,42528846186,639.6416,107.42784,0.62465,0.13988,3.22008,0.08263,8,1,0.65072,0.12384,1,0.46387,0.20833,0,,0.11512,0.1488,15.07913,0.995,1,0.49169,0.12586,15.54872,0.99966,1,0,0,16
S3,fruit.bmp,1,202,3.31889,3318.89,42528887135,643.39968,105.96864,0.62832,0.13798,3.22008,0.09881,8,1,0.65033,0.12659,1,0.46387,0.20833,0,,0.11477,0.14918,15.16029,0.995,1,0.49153,0.12563,15.19052,0.99547,1,0,0,16
S3,fruit.bmp,1,203,3.33534,3335.34,42528928772,641.3824,107.6352,0.62635,0.14015,3.22008,0.11526,8,1,0.6126,0.15534,1,0.46387,0.20833,0,,0.11476,0.14917,14.96546,0.99081,1,0.49187,0.12586,15.45217,0.9871,1,0,0,16
S3,fruit.bmp,1,204,3.35161,3351.61,42528969962,643.23584,109.18656,0.62816,0.14217,3.22008,0.13153,8,1,0.6426,0.15829,1,0.46387,0.20833,0,,0.11553,0.1495,14.83168,0.98244,1,0.49223,0.12623,15.35751,0.97874,1,0,0,16
S3,fruit.bmp,1,205,3.36816,3368.16,42529011851,644.64896,111.168,0.62954,0.14475,3.22008,0.14808,8,1,0.64192,0.16799,1,0.46387,0.20833,0,,0.11577,0.14946,15.06616,0.97408,1,0.49251,0.12634,15.28288,0.97037,1,0,0,16
S3,fruit.bmp,1,206,3.38411,3384.11,42529052235,642.82624,112.80384,0.62776,0.14688,3.22008,0.16403,8,1,0.61002,0.16819,1,0.46387,0.20833,0,,0.11521,0.15006,15.75392,0.96571,1,0.49215,0.12682,15.96916,0.96201,1,0,0,16
S3,fruit.bmp,1,207,3.40079,3400.79,42529094456,643.40992,114.41664,0.62833,0.14898,3.22008,0.18071,8,1,0.63453,0.17211,1,0.46387,0.20833,0,,0.11447,0.15057,15.64968,0.95735,1,0.49163,0.12663,15.61821,0.95365,1,0,0,16
S3,fruit.bmp,1,208,3.41708,3417.08,42529135691,643.87072,116.20608,0.62878,0.15131,3.22008,0.197,8,1,0.63427,0.17917,1,0.46387,0.20833,0,,0.11419,0.15033,15.41953,0.94899,1,0.49109,0.12713,15.77203,0.94948,1,0,0,16
S3,fruit.bmp,1,209,3.43391,3433.91,42529178318,644.07552,119.20128,0.62898,0.15521,3.22008,0.21384,8,1,0.6316,0.20597,1,0.46387,0.20833,0,,0.11411,0.15035,15.36977,0.94482,1,0.49099,0.12728,15.78796,0.94948,1,0,0,16
S3,fruit.bmp,1,210,3.45033,3450.33,42529219861,648.0384,122.44224,0.63285,0.15943,3.22008,0.23025,8,1,0.6869,0.21857,1,0.46387,0.20833,0,,0.11477,0.15053,15.44479,0.94902,1,0.49156,0.12716,15.76068,0.95368,1,0,0,16
S3,fruit.bmp,1,211,3.46658,3466.58,42529261022,651.56096,124.82304,0.63629,0.16253,3.22008,0.24651,8,1,0.68797,0.20901,1,0.46387,0.20833,0,,0.11532,0.15084,15.14033,0.95738,1,0.49212,0.12713,15.42866,0.96204,1,0,0,16
S3,fruit.bmp,1,212,3.48493,3484.93,42529307468,653.76256,125.11488,0.63844,0.16291,3.22008,0.26485,8,1,0.67287,0.16895,1,0.46387,0.20833,0,,0.1161,0.15054,15.45173,0.96575,1,0.49256,0.12764,15.35455,0.97041,1,0,0,16
S3,fruit.bmp,1,213,3.49925,3499.25,42529343726,653.47584,125.02272,0.63816,0.16279,3.22008,0.27917,8,1,0.63342,0.1608,1,0.46387,0.20833,0,,0.11566,0.15092,15.19065,0.97411,1,0.49265,0.12744,15.55876,0.97877,1,0,0,16
S3,fruit.bmp,1,214,3.51576,3515.76,42529385500,653.25056,124.43136,0.63794,0.16202,3.22008,0.29568,8,1,0.63394,0.14817,1,0.46387,0.20833,0,,0.11523,0.15098,15.33182,0.98724,1,0.49243,0.12739,15.39421,0.9877,1,0,0,16
S3,fruit.bmp,1,215,3.53227,3532.27,42529427308,653.06624,123.27168,0.63776,0.16051,3.22008,0.31219,8,1,0.63427,0.13182,1,0.46387,0.20833,0,,0.11422,0.15106,14.97022,0.99616,1,0.49165,0.12767,15.2796,0.99663,1,0,0,16
S3,fruit.bmp,1,216,3.5489,3548.9,42529469422,656.7936,121.51296,0.6414,0.15822,3.22008,0.32883,8,1,0.71427,0.11227,1,0.46387,0.20833,0,,0.1142,0.15126,14.98568,1.00089,1,0.49136,0.12797,15.04592,1.00136,1,0,0,16
S3,fruit.bmp,1,217,3.56504,3565.04,42529510267,660.1728,119.99232,0.6447,0.15624,3.22008,0.34496,8,1,0.71409,0.11464,1,0.46387,0.20833,0,,0.11375,0.15143,15.19143,0.9967,1,0.49104,0.1283,15.16269,1.00136,1,0,0,16
S3,fruit.bmp,1,218,3.58109,3581.09,42529550874,661.17632,119.09376,0.64568,0.15507,3.22008,0.36101,8,1,0.66703,0.12938,1,0.46387,0.20833,0,,0.11429,0.15198,15.66965,0.9967,1,0.49116,0.12837,15.15029,0.99719,1,0,0,16
S3,fruit.bmp,1,219,3.59823,3598.23,42529594279,661.9136,119.64672,0.6464,0.15579,3.22008,0.37815,8,1,0.66296,0.17245,1,0.46387,0.20833,0,,0.11448,0.15229,15.71266,0.99253,1,0.49127,0.12843,15.18361,0.99302,1,0,0,16
S3,fruit.bmp,1,220,3.61486,3614.86,42529636380,662.56896,120.3072,0.64704,0.15665,3.22008,0.39478,8,1,0.66257,0.17719,1,0.46387,0.20833,0,,0.11445,0.15232,15.56868,0.98836,1,0.4914,0.12857,15.28581,0.98886,1,0,0,16
S3,fruit.bmp,1,221,3.63071,3630.71,42529676498,663.05024,120.12288,0.64751,0.15641,3.22008,0.41063,8,1,0.6591,0.15054,1,0.46387,0.20833,0,,0.11335,0.15265,15.45502,0.9842,1,0.49068,0.12854,15.33013,0.97993,1,0,0,16
S3,fruit.bmp,1,222,3.64696,3646.96,42529717625,662.82496,120.58368,0.64729,0.15701,3.22008,0.42688,8,1,0.64168,0.1725,1,0.46387,0.20833,0,,0.11104,0.15302,14.88917,0.97947,1,0.48813,0.12865,14.49423,0.9752,1,0,0,16
S3,fruit.bmp,1,223,3.6637,3663.7,42529760014,662.62016,121.02912,0.64709,0.15759,3.22008,0.44363,8,1,0.64163,0.17315,1,0.46387,0.20833,0,,0.10957,0.15403,14.91835,0.9789,1,0.48602,0.12968,14.75728,0.97463,1,0,0,16
S3,fruit.bmp,1,224,3.67982,3679.82,42529800807,653.09696,124.69248,0.63779,0.16236,3.22008,0.45974,8,1,0.37746,0.29604,1,0.46387,0.20833,0,,0.10369,0.15652,14.72687,0.97834,1,0.4798,0.13091,14.9682,0.983,1,0,0,16
S3,fruit.bmp,1,225,3.69636,3696.36,42529842676,644.00384,127.50336,0.62891,0.16602,3.22008,0.47628,8,1,0.37127,0.27223,1,0.46387,0.20833,0,,0.10377,0.15664,14.64239,0.9825,1,0.47989,0.13074,14.80073,0.98716,1,0,0,16
S3,fruit.bmp,1,232,3.81127,3811.27,42530133581,353.52576,196.31616,0.34524,0.25562,3.76241,0.04887,9,1,0.34461,0.24973,1,0.46387,0.20833,0,,0.10087,0.15752,15.15479,1.00334,1,0.47744,0.13072,15.17388,0.99963,1,0,0,16
S3,fruit.bmp,1,233,3.82792,3827.92,42530175722,361.0624,196.06272,0.3526,0.25529,3.76241,0.06551,9,1,0.38205,0.25395,1,0.46387,0.20833,0,,0.10113,0.15765,15.07174,0.99914,1,0.47799,0.13053,14.73061,0.99544,1,0,0,16
S3,fruit.bmp,1,234,3.84965,3849.65,42530230735,364.42112,191.70048,0.35588,0.24961,3.76241,0.08724,9,1,0.37229,0.22122,1,0.46387,0.20833,0,,0.10099,0.15739,14.80769,0.99494,1,0.47798,0.13033,14.91936,0.99124,1,0,0,16
S3,fruit.bmp,1,235,3.86096,3860.96,42530259374,366.91968,188.79744,0.35832,0.24583,3.76241,0.09856,9,1,0.37295,0.22317,1,0.46387,0.20833,0,,0.10084,0.15649,14.35375,0.99075,1,0.47797,0.13024,14.93723,0.99124,1,0,0,16
S3,fruit.bmp,1,236,3.87721,3877.21,42530300519,367.49312,188.25216,0.35888,0.24512,3.76241,0.11481,9,1,0.36277,0.24016,1,0.46387,0.20833,0,,0.10002,0.15606,14.57105,0.99075,1,0.47709,0.12953,14.88183,0.99124,1,0,0,16
S3,fruit.bmp,1,237,3.89375,3893.75,42530342366,366.65344,189.3888,0.35806,0.2466,3.76241,0.13134,9,1,0.3515,0.25838,1,0.46387,0.20833,0,,0.09949,0.15608,14.49124,0.99075,1,0.47679,0.12968,15.09326,0.99124,1,0,0,16
S3,fruit.bmp,1,238,3.91026,3910.26,42530384158,365.9776,190.29504,0.3574,0.24778,3.76241,0.14785,9,1,0.3515,0.25838,1,0.46387,0.20833,0,,0.09916,0.15632,14.76882,0.99075,1,0.47641,0.12961,15.61067,0.99124,1,0,0,16
S3,fruit.bmp,1,239,3.92639,3926.39,42530425015,366.70464,193.05984,0.35811,0.25138,3.76241,0.16399,9,1,0.36522,0.28736,1,0.46387,0.20833,0,,0.09931,0.15596,15.125,0.99075,1,0.4765,0.12935,15.28137,0.99124,1,0,0,16
S3,fruit.bmp,1,240,3.94319,3943.19,42530467538,368.6912,193.78944,0.36005,0.25233,3.76241,0.18079,9,1,0.38133,0.2628,1,0.46387,0.20833,0,,0.09991,0.15553,14.36755,0.99494,1,0.47706,0.12868,14.87867,0.99544,1,0,0,16
S3,fruit.bmp,1,241,3.96488,3964.88,42530522449,370.31936,194.29632,0.36164,0.25299,3.76241,0.20248,9,1,0.38075,0.26093,1,0.46387,0.20833,0,,0.09984,0.15532,14.75461,0.99914,1,0.4773,0.12864,14.66875,0.99544,1,0,0,16
S3,fruit.bmp,1,242,3.9756,3975.6,42530549578,373.6576,196.69248,0.3649,0.25611,3.76241,0.2132,9,1,0.40724,0.29671,1,0.46387,0.20833,0,,0.10213,0.15448,14.28877,0.99914,1,0.47908,0.12878,14.67197,0.99544,1,0,0,16
